image_filename	text_label
8993492102395_nutrition_en_full_crop_0102.png	mungkin
8993492102395_nutrition_en_full_crop_0103.png	Percent
8993492102395_nutrition_en_full_crop_0104.png	lebih
8993492102395_nutrition_en_full_crop_0105.png	‘youses
8993492102395_nutrition_en_full_crop_0106.png	akan
8993492102395_nutrition_en_full_crop_0107.png	lebih
8993492102395_nutrition_en_full_crop_0109.png	anggi
8993492102395_nutrition_en_full_crop_0110.png	may
8993492102395_nutrition_en_full_crop_0111.png	Daily
8993492102395_nutrition_en_full_crop_0114.png	Value
8993492102395_nutrition_en_full_crop_0116.png	higher
8993492102395_nutrition_en_full_crop_0118.png	are
8993492102395_nutrition_en_full_crop_0119.png	based
8993492102395_nutrition_en_full_crop_0124.png	or
8993492102395_nutrition_en_full_crop_0127.png	ca/orie
8993492102395_nutrition_en_full_crop_0128.png	depending
8993492102395_nutrition_en_full_crop_0129.png	your
8993492102395_nutrition_en_full_crop_0131.png	PRODUCE
8993492102395_nutrition_en_full_crop_0132.png	CALTIOW
8993492102395_nutrition_en_full_crop_0134.png	CONTAINS
8993492102395_nutrition_en_full_crop_0135.png	Allergen
8993492102395_nutrition_en_full_crop_0137.png	WITH
8993492102395_nutrition_en_full_crop_0138.png	ALLERGIES
8993492102395_nutrition_en_full_crop_0139.png	NUT
3161911393210_nutrition_en_full_crop_0002.png	Prancis
3161911393210_nutrition_en_full_crop_0003.png	produksi
3161911393210_nutrition_en_full_crop_0004.png	di
3161911393210_nutrition_en_full_crop_0006.png	by
3161911393210_nutrition_en_full_crop_0014.png	sur-Vire,
3161911393210_nutrition_en_full_crop_0019.png	Produits
3161911393210_nutrition_en_full_crop_0023.png	Pr R-Elie
3161911393210_nutrition_en_full_crop_0034.png	imbortes
3161911393210_nutrition_en_full_crop_0035.png	Tinut,
3161911393210_nutrition_en_full_crop_0036.png	Kav.
3161911393210_nutrition_en_full_crop_0038.png	DIAYA
3161911393210_nutrition_en_full_crop_0063.png	i
3161911393210_nutrition_en_full_crop_0064.png	Chin
3161911393210_nutrition_en_full_crop_0106.png	Edible
3161911393210_nutrition_en_full_crop_0111.png	Lom
3161911393210_nutrition_en_full_crop_0116.png	DELTA
3161911393210_nutrition_en_full_crop_0138.png	No.
8997226414020_nutrition_en_full_crop_0006.png	Size
8997226414020_nutrition_en_full_crop_0007.png	15
8997226414020_nutrition_en_full_crop_0008.png	V/Serving
8997226414020_nutrition_en_full_crop_0015.png	per
8997226414020_nutrition_en_full_crop_0016.png	per
8997226414020_nutrition_en_full_crop_0035.png	from
8997226414020_nutrition_en_full_crop_0036.png	Energy
8997226414020_nutrition_en_full_crop_0038.png	Gari
8997226414020_nutrition_en_full_crop_0042.png	20
8997226414020_nutrition_en_full_crop_0060.png	WT LO AIA sr ©
8997226414020_nutrition_en_full_crop_0061.png	mg
8997226414020_nutrition_en_full_crop_0065.png	2.
8997226414020_nutrition_en_full_crop_0074.png	Carbohydrate
8997226414020_nutrition_en_full_crop_0076.png	Karbohidrat
8997226414020_nutrition_en_full_crop_0079.png	Pangan/Dietary
8997226414020_nutrition_en_full_crop_0082.png	11%
8881300209575_nutrition_en_full_crop_0004.png	Container
8881300209575_nutrition_en_full_crop_0006.png	Servings
8881300209575_nutrition_en_full_crop_0007.png	=d-1 a
8881300209575_nutrition_en_full_crop_0010.png	sachet)
